Date,Close,High,Low,Open,Volume,MA7,Lag1,Lag2,Volatility,Target
2025-05-08,1467.9569091796875,1472.9102929808603,1458.0500230157727,1464.654613791716,8424409,1463.0311628069196,1464.9459228515625,1468.0538330078125,0.0038741073933564562,1464.2659912109375
2025-05-09,1464.2659912109375,1467.9568126185206,1451.1540310083215,1457.5642989506216,4478653,1464.4325299944196,1467.9569091796875,1464.9459228515625,0.0024853641632753827,1580.136962890625
2025-05-12,1580.136962890625,1585.0903465111594,1487.96471253376,1492.8209942326298,11372857,1482.026157924107,1464.2659912109375,1467.9569091796875,0.029696044143338388,1523.5125732421875
2025-05-13,1523.5125732421875,1565.859323230766,1519.627548132014,1562.7513505672503,12846210,1490.5870710100446,1580.136962890625,1464.2659912109375,0.034862560090186456,1546.6285400390625
2025-05-14,1546.6285400390625,1549.1537826809642,1524.3867472838704,1528.75740058924,4870057,1502.214390345982,1523.5125732421875,1580.136962890625,0.034922546367871794,1566.6363525390625
2025-05-15,1566.6363525390625,1572.0753639006625,1525.8435894847285,1544.103254657481,11151167,1516.297607421875,1546.6285400390625,1523.5125732421875,0.03483745112720105,1544.200439453125
2025-05-16,1544.200439453125,1566.2479103864578,1536.0418626920532,1566.2479103864578,4576751,1527.6196812220983,1566.6363525390625,1546.6285400390625,0.03582649301206589,1514.965576171875
2025-05-19,1514.965576171875,1539.4411867318856,1510.9833306187809,1531.185508443418,8855798,1534.335205078125,1544.200439453125,1566.6363525390625,0.037264938921336845,1515.7425537109375
2025-05-20,1515.7425537109375,1537.9843466293191,1513.2173110505078,1524.8723866170074,7143998,1541.688999720982,1514.965576171875,1544.200439453125,0.03717943298756355,1523.41552734375
2025-05-21,1523.41552734375,1525.8436681268927,1507.4869000940212,1522.832797268108,4157309,1533.5859375,1515.7425537109375,1514.965576171875,0.018672891783444497,1503.01904296875
2025-05-22,1503.01904296875,1515.936798484799,1495.7346211126817,1510.7890929485561,6158990,1530.6582903180804,1523.41552734375,1515.7425537109375,0.013797581722317837,1519.8218994140625
2025-05-23,1519.8218994140625,1541.5779455953386,1505.447258808557,1505.447258808557,5038421,1526.8287702287946,1503.01904296875,1523.41552734375,0.013038034921947139,1535.070556640625
2025-05-26,1535.070556640625,1538.275749801986,1517.782147363295,1521.5700705826603,3170102,1522.319370814732,1519.8218994140625,1503.01904296875,0.012503277517304727,1524.9696044921875
2025-05-27,1524.9696044921875,1537.401733466409,1511.6634396332652,1534.487964353223,7775714,1519.5721086774554,1535.070556640625,1519.8218994140625,0.011630044486043177,1526.6207275390625
2025-05-28,1526.6207275390625,1542.063608140773,1524.8724187426308,1535.556238237006,3623370,1521.2371303013392,1524.9696044921875,1535.070556640625,0.00881608140450021,1540.0240478515625
2025-05-29,1540.0240478515625,1562.6543682753302,1531.2827406845122,1543.3263431603168,8609500,1524.7059151785713,1526.6207275390625,1524.9696044921875,0.009262236400109354,1539.1375732421875
2025-05-30,1539.1375732421875,1548.297396005105,1531.652190030095,1547.3124739974683,13148092,1526.9519217354912,1540.0240478515625,1526.6207275390625,0.009228066238814073,1530.371826171875
2025-06-02,1530.371826171875,1536.4782943781508,1515.7949327230604,1536.4782943781508,4374509,1530.8594621930804,1539.1375732421875,1540.0240478515625,0.0074444574591895985,1519.734619140625
2025-06-03,1519.734619140625,1543.6682714095227,1512.4461724234918,1535.4933708621093,6853403,1530.8469935825892,1530.371826171875,1539.1375732421875,0.007109820586725058,1527.8109130859375
2025-06-04,1527.8109130859375,1533.8190332918903,1518.158749909477,1519.7346010168856,4548307,1529.8099016462054,1519.734619140625,1530.371826171875,0.006161973470901167,1530.8642578125
2025-06-05,1530.8642578125,1544.0621159555858,1518.3556767230737,1524.5607331925255,6948539,1530.6519949776787,1527.8109130859375,1519.734619140625,0.005617506116969112,1540.2210693359375
2025-06-06,1540.2210693359375,1545.2441474823067,1519.8331118292815,1531.2581829658582,3960020,1532.5949009486608,1530.8642578125,1527.8109130859375,0.006003180369670333,1549.183837890625
2025-06-09,1549.183837890625,1564.0561360451065,1547.3124620446238,1554.2069160448225,2903202,1533.9034423828125,1540.2210693359375,1530.8642578125,0.005467391796072552,1571.935546875
2025-06-10,1571.935546875,1583.2621501262925,1553.7144894707471,1560.116482612782,8591925,1538.5888671875,1549.183837890625,1540.2210693359375,0.0074740981953252,1606.5062255859375
2025-06-11,1606.5062255859375,1609.9534525332194,1566.1244242034918,1566.1244242034918,10597410,1549.4652099609375,1571.935546875,1549.183837890625,0.009206099343022727,1584.345458984375
2025-06-12,1584.345458984375,1603.452969273507,1574.0037782857437,1592.6188275892266,10483574,1558.6953299386162,1606.5062255859375,1571.935546875,0.011102188512803755,1577.844970703125
2025-06-13,1577.844970703125,1584.7394243828517,1546.5244044661895,1552.2369998927122,6968315,1565.843052455357,1584.345458984375,1606.5062255859375,0.011753205578032623,1599.31640625
2025-06-16,1599.31640625,1610.1505483486199,1573.01891647278,1575.875214344727,5591842,1575.6219308035713,1577.844970703125,1584.345458984375,0.01212610678705665,1615.173583984375
2025-06-17,1615.173583984375,1622.5604988569514,1591.2399317053334,1596.2630097727385,7622083,1586.3294328962054,1599.31640625,1577.844970703125,0.012199602286737074,1608.2791748046875
2025-06-18,1608.2791748046875,1619.9011823893957,1596.5585788351507,1596.5585788351507,5629707,1594.7716238839287,1615.173583984375,1599.31640625,0.012919646526444608,1593.997802734375
2025-06-19,1593.997802734375,1605.4228739879738,1587.2018168292147,1599.4148737815738,5147760,1597.923374720982,1608.2791748046875,1615.173583984375,0.013174693549513429,1598.429931640625
2025-06-20,1598.429931640625,1606.1122510729595,1584.6410236941556,1594.58871180959,9202821,1596.7696184430804,1593.997802734375,1608.2791748046875,0.009934765345577686,1560.116455078125
2025-06-23,1560.116455078125,1576.8601291540897,1551.6461498856431,1576.8601291540897,7943676,1593.3083321707588,1598.429931640625,1593.997802734375,0.012568942699906435,1557.7525634765625
2025-06-24,1557.7525634765625,1584.739449496533,1552.827953627288,1576.860073737694,8083992,1590.43798828125,1560.116455078125,1598.429931640625,0.012539298971330649,1590.550537109375
2025-06-25,1590.550537109375,1595.4751470327865,1561.199813873949,1566.025955644839,7813533,1589.1857212611608,1557.7525634765625,1560.116455078125,0.014258531236305995,1591.6339111328125
2025-06-26,1591.6339111328125,1599.5132869304996,1582.3756205245834,1584.5425210067874,6519233,1585.8229108537946,1590.550537109375,1557.7525634765625,0.013521148123564813,1583.7545166015625
2025-06-27,1583.7545166015625,1605.0288069577266,1578.238977654369,1594.5886581952298,8912268,1582.3193882533483,1591.6339111328125,1590.550537109375,0.013542518040488253,1577.6480712890625
2025-06-30,1577.6480712890625,1590.648993297183,1570.064099926214,1590.648993297183,6294505,1579.9837123325892,1583.7545166015625,1591.6339111328125,0.013254242250637144,1582.57275390625
2025-07-01,1582.57275390625,1593.308307768125,1576.3676970723639,1584.7395342639384,4178937,1577.7184012276787,1577.6480712890625,1583.7545166015625,0.013272767398776008,1586.2169189453125
2025-07-02,1586.2169189453125,1624.1364168524187,1579.2239966239758,1593.6038341220215,8653641,1581.4470389229912,1582.57275390625,1577.6480712890625,0.008755698309365956,1594.293212890625
2025-07-03,1594.293212890625,1607.786716594206,1590.6490495377586,1594.0962765801005,5259695,1586.6671316964287,1586.2169189453125,1582.57275390625,0.008617623411151862,1615.96142578125
2025-07-04,1615.96142578125,1618.6207872342948,1587.9897380569496,1600.4981989662078,4411273,1590.2972586495537,1594.293212890625,1586.2169189453125,0.006178426630827661,1602.4681396484375
2025-07-07,1602.4681396484375,1619.2118141254034,1598.5284515362102,1615.2721260131761,3294523,1591.845005580357,1615.96142578125,1594.293212890625,0.0073923725473799854,1613.9915771484375
2025-07-08,1613.9915771484375,1621.378491891406,1597.0509674297891,1603.4529602070286,4590681,1596.164585658482,1602.4681396484375,1615.96142578125,0.007186968549542518,1609.0670166015625
2025-07-09,1609.0670166015625,1613.3022292758048,1599.1193284889714,1613.1052929685202,4580828,1600.6530064174108,1613.9915771484375,1602.4681396484375,0.007069623929505675,1591.43701171875
2025-07-10,1591.43701171875,1614.1886858160015,1582.868118202301,1614.1886858160015,5330179,1601.9193289620537,1609.0670166015625,1613.9915771484375,0.008774013403686732,1570.85205078125
2025-07-11,1570.85205078125,1582.8680505457567,1539.433016356687,1555.2902357933656,11391755,1599.7243477957588,1591.43701171875,1609.0670166015625,0.010133031303376361,1546.623046875
